track_id,title,artist,genre,danceability,energy,valence,acousticness,instrumentalness,tempo,popularity
0bmp0lE3ArELHqda9PBMVG,"Iktara (From ""Wake Up Sid"")",Amit Trivedi;Kavita Seth;Amitabh Bhattacharya,pop-film,0.616,0.525,0.427,0.401,0.000484,79.976,70
4RGWHfQeJftd5XrP8JUgFj,Metamodernity,Vansire,indie-pop,0.823,0.544,0.826,0.389,0.165,121.968,70
4TTV7EcfroSLWzXRY6gLv6,Alexander Hamilton,Leslie Odom Jr.;Daveed Diggs;Okieriete Onaodowan;Lin-Manuel Miranda;Phillipa Soo;Christopher Jackson;Original Broadway Cast of Hamilton;Anthony Ramos,jazz,0.609,0.435,0.552,0.522,0.0,131.995,70
19Hg1UCZaCdpHB37L7x63X,EVERYTHING,The Black Skirts,indie-pop,0.54,0.373,0.387,0.651,0.927,119.843,70
2hHLbkatPwOOmrNxTiD41L,I Really Like You,Carly Rae Jepsen,electro,0.62,0.805,0.586,0.00564,9.15e-05,122.062,70
1O5mTSQa0sCce9ghhDqIZl,Jashn-E-Bahaaraa,A.R. Rahman;Javed Ali,pop-film,0.7,0.343,0.488,0.767,0.0,137.864,70
6sPW145Y3LSXd4p1LjBOcS,Kanave Kanave,Anirudh Ravichander,hip-hop,0.47,0.513,0.477,0.373,6.5e-06,95.015,70
1hQia6rxgfM1ly2hE3StWp,Ishq Wala Love,Vishal-Shekhar;Salim Merchant;Neeti Mohan;Shekhar Ravjiani,pop-film,0.711,0.295,0.694,0.534,4.51e-05,135.041,70
1H3Q48ARz2ZEwbOl6s53Mq,I’ll Keep You Safe,Vluestar,sad,0.504,0.401,0.243,0.805,0.00596,114.95,70
02xRKYZ1jY4B6utPa59qSf,tired of california,Nessa Barrett,electro,0.712,0.731,0.638,0.228,0.0,92.014,70
35seOt4wMvu7gWzYFwqNGh,Grapefruit,Tove Lo,electro,0.724,0.684,0.163,0.00134,0.000441,105.0,70
3Ti0GdlrotgwsAVBBugv0I,Can I Kick It?,A Tribe Called Quest,hardcore,0.848,0.666,0.744,0.173,0.000699,96.662,70
3wfQEIvOfeVkXgGZogK3gL,Santa Maria,RIDSA,french,0.664,0.656,0.562,0.408,0.0,169.978,70
2po3166NqW72LwAwh8Hbld,Why Am I Waiting,Papithbk,sad,0.747,0.387,0.234,0.347,0.0,126.054,70
6HGoVbCUr63SgU3TjxEVj6,Satisfya,Imran Khan,pop,0.726,0.652,0.803,0.00451,3.32e-05,163.879,70
0zGLlXbHlrAyBN1x6sY0rb,A Sunday Kind Of Love,Etta James,jazz,0.421,0.285,0.402,0.829,1.55e-06,85.861,70
2wVQcA1YCuGL6EW0QbgVoV,Everything But You (feat. A7S),Clean Bandit;A7S,funk,0.679,0.764,0.471,0.031,9.05e-06,124.977,70
7lrqvdivAYRGEiO8JFP31G,Boy With Luv (Feat. Halsey),BTS;Halsey,k-pop,0.645,0.862,0.803,0.0933,0.0,119.947,70
0gchQwxmBWj5no8NJ8b2yH,Sleepwalking,Bring Me The Horizon,metalcore,0.4,0.959,0.339,0.000187,4.21e-06,149.062,70
0YImOCkIJ2PWhCXaURCZnY,I Know What You Want (feat. Flipmode Squad),Busta Rhymes;Mariah Carey;Flipmode Squad,hardcore,0.648,0.759,0.518,0.0142,0.0,85.996,70
1cU34sZG9kF4FYHCoAD0Ib,Some Kind Of Wonderful - Remastered 1999,Grand Funk Railroad,blues,0.855,0.691,0.647,0.144,0.0,121.472,70
1LNlfvPQmB0cqYJQQskZ8x,MOMMAE,Jay Park;Ugly Duck,k-pop,0.694,0.691,0.678,0.226,0.0,93.91,70
1jlKdNbOA90rjnt88GJnwO,La Vuelta Al Mundo,Calle 13,afrobeat,0.748,0.538,0.779,0.159,1.62e-06,124.974,70
4vLBnQtece15fFhqWxZvJP,Your New Boyfriend,Wilbur Soot,indie-pop,0.546,0.453,0.74,0.382,3.9e-05,104.532,70
6E37j4b44JGpdk297urpKM,like that,Bea Miller,electro,0.573,0.441,0.389,0.186,0.0,61.657,70
455lcFHS2MOMKcGquhAf22,"Shaamat (From ""Ek Villain Returns"")",Ankit Tiwari;Tara Sutaria,pop-film,0.537,0.628,0.514,0.148,0.0,97.87,70
5f2zZawBtGBEw24ABweErz,Playground (from the series Arcane League of Legends),Bea Miller;Arcane;League of Legends,indie-pop,0.514,0.703,0.356,0.0107,7.62e-05,157.399,70
30CDYWqqitNHUa0DGaUeIE,Jaan Ban Gaye,Mithoon;Vishal Mishra;Asees Kaur,pop-film,0.537,0.419,0.292,0.76,1.07e-05,132.261,70
60cYr5uuMoxvyuIx45rGEW,Boy In The Bubble,Alec Benjamin,electro,0.817,0.578,0.851,0.224,0.00103,143.982,70
4Tkb7zsDmsawB7S5TpKQV1,Pehli Dafa,Atif Aslam;Shiraz Uppal,pop-film,0.679,0.537,0.481,0.844,3.34e-06,111.979,70
3RLshk3cDQOqWhSIRCVaXL,la di die (feat. jxdn),Nessa Barrett;jxdn,electro,0.484,0.643,0.345,0.0036,0.0,163.97,70
5jkbw3FDS3bSSb4oLKYbjf,Freak (feat. REI AMI),Sub Urban;REI AMI,indie,0.619,0.45,0.41,0.433,0.0,179.755,70
0JAZWvvqttGFm4UMDsPQXC,Despeinada,Ozuna;Camilo,latino,0.734,0.775,0.72,0.186,0.000542,166.039,70
5Yx9t9RgATAtYoHN8gbRM0,Fool,Frankie Cosmos,indie-pop,0.511,0.435,0.343,0.301,8.2e-05,120.207,70
1cdbkpZ3q1KYZDNSrOpdkb,Ice Cream (with Selena Gomez),BLACKPINK;Selena Gomez,k-pop,0.791,0.733,0.913,0.0305,0.000169,159.974,70
67lbzVADsqJJ6tyVk0XCgn,Chain My Heart,Topic;Bebe Rexha,electro,0.663,0.849,0.722,0.0791,1.2e-06,123.992,70
5IVA7WzOlWrmZh8EqZqMaw,Looking Down the Barrel of Today,Hatebreed,hardcore,0.486,0.986,0.501,0.000662,0.048,180.085,70
5jjZikDrEd0by1o7V3fO4y,overwhelmed,Royal & the Serpent,indie,0.804,0.323,0.456,0.308,0.0,87.019,70
1kvkYrjZh561EJwERr8EsK,perfume,mehro,singer-songwriter,0.677,0.455,0.704,0.833,0.00602,129.975,70
1gyee1JuFFiP476LQpRMYU,The Red,Chevelle,grunge,0.509,0.843,0.332,0.000671,0.000803,140.055,70
33KJ2xFYONOlIYDBg6wPx8,Personal,HRVY,dance,0.755,0.536,0.882,0.114,0.0,138.969,70
6Sy9BUbgFse0n0LPA5lwy5,Sandstorm,Darude,trance,0.528,0.965,0.587,0.141,0.985,136.065,70
3h4T9Bg8OVSUYa6danHeH5,Animals,Maroon 5,pop,0.279,0.742,0.328,0.000185,0.0,189.868,70
71rw9MB77BR8LHMFZK8gKV,SPLAT,Connor Price,sad,0.908,0.45,0.515,0.0608,0.0,108.056,70
1QTQ3VNzabl4yF5GJE6hhK,So Called Life,Three Days Grace,grunge,0.505,0.909,0.457,0.000179,0.0,160.051,70
08kTa3SL9sV6Iy8KLKtGql,Kasoor,Prateek Kuhad,songwriter,0.558,0.497,0.444,0.0285,5.36e-06,107.047,70
6nZiYSBwPQ7fYnVWkkkj4g,Kho Gaye Hum Kahan,Jasleen Royal;Prateek Kuhad,songwriter,0.778,0.227,0.38,0.983,0.14,116.033,70
0SyxZC4wlqAwf20cHE6Xon,Bulletproof,La Roux;GAMPER & DADONI,synth-pop,0.752,0.771,0.527,0.00341,1.73e-05,126.02,70
74kCarkFBzXYXNkkYJIsG0,Alag Aasmaan,Anuv Jain,songwriter,0.699,0.299,0.459,0.869,0.0,118.969,70
7JIIY2oDPFkURYMCLJuzhe,"Elliot's Song - From ""Euphoria"" An HBO Original Series",Dominic Fike;Zendaya,alternative,0.394,0.327,0.411,0.849,0.0,93.358,70
7uo2L5FAja3pWIBa3HJVeC,could you love me while i hate myself,Zeph,songwriter,0.68,0.406,0.551,0.782,0.00019,119.901,70
7clyJIrLkEbXUDwj1tC9zz,Blood // Water,grandson,alt-rock,0.504,0.891,0.628,0.00163,0.00199,153.988,70
6l0Ky2PycJV1Bz88kFeVGL,Capital Letters,Hailee Steinfeld;BloodPop®,dance,0.661,0.814,0.459,0.0337,8.27e-06,99.963,70
1Hu42ZLWG9dHaVOPiWyEmE,Beautiful Scars,Maximillian,songwriter,0.706,0.457,0.427,0.369,0.0,144.962,70
3Xls4cNOwy01dtrNXb1inG,White Room,Cream,psych-rock,0.553,0.576,0.457,0.191,0.00664,109.827,70
05fHQeRbCSjKVS6z0WbQKJ,Every Time You Go Away - Radio Edit,Paul Young,synth-pop,0.572,0.721,0.844,0.187,7.41e-06,164.252,70
4jp4Z02kzzg8gK0NmDGgml,Play,K-391;Alan Walker;Tungevaag;Mangoo,dance,0.52,0.798,0.168,0.101,0.0,101.944,70
52VIdyKqp1pJRSyUQaxKUA,Everything I Own,Bread,singer-songwriter,0.365,0.338,0.446,0.735,0.0,79.241,70
4YFcGTdgmEuw8xTO4XrxbB,Zero - Remastered 2012,The Smashing Pumpkins,grunge,0.438,0.728,0.701,3.49e-05,0.57,128.04,70
4j3X4KX8rURekAVIFUhI23,Perfect,Simple Plan,punk,0.494,0.672,0.557,0.0273,0.0,156.208,70
2zQE8TE5BQDJA11ggnope9,These Days (feat. Bohemia),Sidhu Moose Wala;Bohemia,hip-hop,0.73,0.748,0.694,0.0936,0.0,155.861,70
1bKQ48M9onID2kbSpRy8kK,Send Me An Angel,Scorpions,german,0.153,0.417,0.166,0.434,0.000622,80.87,70
5lN1EH25gdiqT1SFALMAq1,Gold on the Ceiling,The Black Keys,blues,0.505,0.833,0.565,0.00772,7.9e-05,130.121,70
2XpV9sHBexcNrz0Gyf3l18,ブルーバード,Ikimonogakari,j-pop,0.536,0.966,0.849,0.121,0.0,152.076,70
4G3dZN9o3o2X4VKwt4CLts,Passin' Me By,The Pharcyde,hardcore,0.759,0.756,0.613,0.0903,2.36e-06,87.059,70
2egLcqqD1fz44PKq28fsKQ,I'm Only a Fool for You,Dybbukk,sad,0.632,0.322,0.367,0.0307,0.535,70.917,70
4odiyU3myG29Ld0wurMfE8,She Doesn't Mind,Sean Paul,dancehall,0.718,0.776,0.622,0.000624,5.3e-06,120.015,70
4U6mBgGP8FXN6UH4T3AJhu,"Up Where We Belong - From ""An Officer And A Gentleman""",Joe Cocker;Jennifer Warnes,blues,0.624,0.306,0.227,0.634,2.67e-05,139.912,70
6Q4foUefrAyCt8VxJFML56,Olha A Explosão,MC Kevinho,funk,0.778,0.635,0.379,0.107,0.0,90.008,70
7rUchbZxrhF29Q0vYjKEU0,Can't C Me,2Pac,funk,0.795,0.852,0.673,0.0442,3.47e-06,95.44,70
3xbUCRFut7tzBoD2F8L56y,Tell Me Why I'm Waiting,Timmies;Shiloh Dynasty,sad,0.671,0.275,0.159,0.796,0.000339,124.007,70
2aEuA8PSqLa17Y4hKPj5rr,Cheri Cheri Lady,Modern Talking,synth-pop,0.677,0.616,0.851,0.458,0.0132,114.223,70
4uGIJG1jYFonGc4LGp5uQL,Somebody to Love,Jefferson Airplane,blues,0.504,0.578,0.654,0.408,0.0,132.411,70
57kR5SniQIbsbVoIjjOUDa,You Know You Like It,DJ Snake;AlunaGeorge,electronic,0.407,0.725,0.247,0.0141,2.46e-06,196.093,70
2OErSh4oVVAUll0vHxdr6p,Bigmouth Strikes Again - 2011 Remaster,The Smiths,punk-rock,0.401,0.901,0.839,0.0704,0.0,134.799,70
6HZ9VeI5IRFCNQLXhpF4bq,I Love It (feat. Charli XCX),Icona Pop;Charli XCX,synth-pop,0.711,0.906,0.824,0.00952,1.64e-05,125.916,70
7FcQRdlqMvAKmQH1SXCk1s,Ishqam,Mika Singh;Ali Quli Mirza,hip-hop,0.735,0.839,0.609,0.129,0.0,100.017,70
7DD7eSuYSC5xk2ArU62esN,Help! - Remastered 2009,The Beatles,psych-rock,0.534,0.725,0.763,0.188,0.0,95.003,70
1rDjwexewf4hrdZT7SRNsH,Nasha (Equals Sessions),Faridkot;Amar Jalal,indie,0.78,0.46,0.788,0.455,0.000141,124.007,70
2e1gUS6Wv8GS8ZT6FMeE1J,ただ声一つ,ロクデナシ,j-pop,0.707,0.5,0.583,0.895,4e-05,129.97,70
5HKv1sFHbXgmXBih203HxT,I Don't Wanna Be Okay Without You,Charlie Burg,indie-pop,0.532,0.319,0.166,0.399,2.52e-05,62.984,70
6OMO6WdRhSfjMPAiPT94wH,Painkiller,Three Days Grace,grunge,0.376,0.95,0.438,0.00021,0.0,178.018,70
6PO6EnP2QoP4vN27KmKvrj,Nah They Can’t,Prem Dhillon,pop,0.615,0.623,0.266,0.0893,0.0,92.937,70
507bYMYfbm6sUS9iEAaeSd,Broken,Seether;Amy Lee,metal,0.448,0.61,0.214,0.0102,0.000491,123.762,70
0lQ2obtzmAsJu9xk3D6FqH,Friendships (Lost My Love),Pascal Letoublon;Leony,groove,0.787,0.828,0.544,0.106,0.000605,119.953,70
2Iyfw8YfKruAagJwGc4G07,It's Ok,Tom Rosenthal,singer-songwriter,0.561,0.111,0.0607,0.871,0.205,148.191,70
7gqIqyeCaV2xNtfZWxEphD,Cuídate,La Oreja de Van Gogh,spanish,0.662,0.798,0.542,0.306,0.0,141.007,70
42lpuSQmnLUM1ZXJVzIVOi,KESI,Camilo,reggaeton,0.889,0.756,0.918,0.132,0.0,122.905,70
7BhmwvCdQZNwuQXSHw5TzP,Headlights (feat. KIDDO),Alok;Alan Walker;KIDDO,house,0.626,0.754,0.317,0.00998,0.00404,100.015,70
2n6qz4opcJlHsEpI8030YM,Check Out,J. Worra;Leo Stannard,groove,0.814,0.675,0.776,0.00577,0.0818,125.0,70
56NkIxSZZiMpFP5ZNSxtnT,Someday,The Strokes,garage,0.542,0.531,0.671,0.0033,1.51e-06,105.97,70
0zoGVO4bQXG8U6ChKwNgeg,4:00A.M.,Taeko Onuki,j-pop,0.631,0.644,0.861,0.341,0.000411,103.376,70
1Mys1gf9SkMBAVGGxpkJ7d,Reality,Lost Frequencies;Janieck,house,0.714,0.697,0.602,0.0197,2e-06,122.145,70
4j5ffIFh7bFT7GZciP1TCy,"10,000 Hours (with Justin Bieber)",Dan + Shay;Justin Bieber,country,0.654,0.63,0.43,0.149,0.0,89.991,70
2DuPBbS5mIldXnh7Wum8Cy,My Little Love,Adele,british,0.339,0.492,0.102,0.829,0.00377,151.865,70
7H3ojI1BsVy0dEJENqMt1k,By Your Side,Sade,british,0.653,0.429,0.627,0.0849,0.00371,146.073,70
2RWFncSWZEhSRRifqiDNVV,Run To You,Bryan Adams,singer-songwriter,0.561,0.811,0.635,0.00515,3.6e-05,126.593,70
19aBGyxQrl8LDnPUyusjRa,Sunny Day,MR TOUT LE MONDE,french,0.451,0.422,0.119,0.512,0.162,119.998,70
4BxzNZpcm1j3JczZzGNe2k,Bandoleros,Don Omar;Tego Calderón,latino,0.662,0.896,0.79,0.318,0.0,90.622,70
3HE50TVRquwXe9yv2HFoNL,Never Too Late,Three Days Grace,metal,0.433,0.778,0.217,0.00838,0.0,149.864,70
7aonAWn0J0AJ47ZU9WHCXC,INFERNO,Sub Urban;Bella Poarch,indie,0.82,0.611,0.637,0.0766,2.5e-05,127.883,70
472vIK1ldetTxRxG3ovaiY,Glad You Exist,Dan + Shay,country,0.748,0.551,0.66,0.235,0.0,103.953,70
5TvE3pk05pyFIGdSY9j4DJ,Say Something,A Great Big World;Christina Aguilera,piano,0.407,0.147,0.0765,0.857,2.89e-06,141.284,70
4RgqBP0RY3pQY3Z3d3fKnf,Carretera y manta,Pablo Alborán,spanish,0.816,0.787,0.841,0.153,0.0,99.957,70
4KROoGIaPaR1pBHPnR3bwC,Pink Moon,Nick Drake,british,0.642,0.427,0.404,0.871,0.0904,82.344,70
113xf7t4qNM7038YJvauik,Nervous,The Neighbourhood,alternative,0.589,0.614,0.318,0.0213,0.165,119.837,70
3M8FzayQWtkvOhqMn2V4T2,Lean on Me,Bill Withers,soul,0.619,0.22,0.426,0.782,1.19e-05,75.143,70
3AhXZa8sUQht0UEdBJgpGc,Like a Rolling Stone,Bob Dylan,folk,0.482,0.721,0.557,0.731,0.0,95.263,70
5YqdiryRmdAzYFlxo43hAJ,Missing Piece,Vance Joy,folk,0.628,0.877,0.721,0.0155,5.97e-06,101.992,70
2bjQvSk5T3A2dmnqqeRhzI,Saying Things,Emanuel Fremont,piano,0.307,0.0381,0.0631,0.993,0.945,72.453,70
6txvQu0zUbiqG24A8XMLnK,Miracle Maker,Dom Dolla;Clementine Douglas,groove,0.609,0.94,0.238,0.00124,0.269,128.001,70
0ztqey3VhIZ3WINFu8kCo1,Friendships,Pascal Letoublon,groove,0.726,0.78,0.0742,0.137,0.914,119.984,70
7KX65PC1UZuImsUInThbav,Cold Little Heart - Radio Edit,Michael Kiwanuka,british,0.629,0.58,0.655,0.357,0.000353,110.264,70
4GhtDORJiSRYxj6M1bv0vX,Love Really Hurts Without You,Billy Ocean,disco,0.518,0.907,0.961,0.00221,1.15e-05,140.982,70
3RptaQ5Xb8WvtpItZ2f9Hi,Snuff,Slipknot,metal,0.544,0.69,0.219,0.012,0.0095,123.962,70
3IjrDeaVRFEi3GgHI5xyjX,Detroit Rock City,KISS,metal,0.454,0.847,0.317,0.00953,0.000285,90.291,70
7D49Iig0avHre9RFSUMkd2,I Lived,OneRepublic,piano,0.599,0.854,0.311,0.0746,0.0,119.986,70
389QX9Q1eUOEZ19vtzzI9O,While My Guitar Gently Weeps - Remastered 2009,The Beatles,british,0.453,0.654,0.702,0.0205,0.00395,115.0,70
04TshWXkhV1qkqHzf31Hn6,Lemon,Kenshi Yonezu,j-pop,0.525,0.646,0.373,0.304,0.0,86.957,70
5g7rJvWYVrloJZwKiShqlS,Dirty Paws,Of Monsters and Men,folk,0.359,0.649,0.133,0.107,0.0124,111.709,70
3TwtrR1yNLY1PMPsrGQpOp,Superman (It's Not Easy),Five For Fighting,piano,0.382,0.416,0.125,0.0733,0.0,102.089,70
1H5N26VqHR4JhuaRKY2I0u,Heaven Knows I'm Miserable Now - 2011 Remaster,The Smiths,punk,0.609,0.759,0.774,0.028,0.0,114.045,70
6hs3SDnbO3f6VQuPO4KBEb,Send Me on My Way,Rusted Root,j-pop,0.5,0.681,0.745,0.114,4.01e-05,119.46,70
4huBDGP4I3S0pYI0EaRN1c,City of Gods,Fivio Foreign;Kanye West;Alicia Keys,r-n-b,0.474,0.801,0.497,0.102,0.0,147.356,70
02dphTJYUQ9pmdNC52iyOz,Fiesta Pagana,Mägo de Oz,spanish,0.434,0.897,0.376,0.0124,4.22e-05,135.54,70
6wNUBZNWFxdUGof6vkaykE,One For The Road,Arctic Monkeys,garage,0.415,0.668,0.842,0.212,0.0615,180.048,70
2QUlMbvD9bL8wHqfsoqoet,Stop The World I Wanna Get Off With You,Arctic Monkeys,garage,0.661,0.73,0.53,0.0537,3.44e-05,95.027,70
4jVBIpuOiMj1crqd8LoCrJ,FRANCHISE (feat. Young Thug & M.I.A.),Travis Scott;Young Thug;M.I.A.,house,0.835,0.699,0.547,0.00671,0.0,154.981,70
4ga4WvRNhMsIL38pkBbnIN,Pressure (feat. Tove Lo),Martin Garrix;Tove Lo,house,0.859,0.558,0.357,0.659,0.324,114.978,70
2302lUwfZ4S4dVyPOCDFnQ,Sweet Dreams (Are Made Of This),Marilyn Manson,metal,0.392,0.642,0.129,0.0048,0.486,92.698,70
0qgrrDnUUhyxpxbBznUnzg,18 and Life,Skid Row,metal,0.466,0.648,0.305,0.0023,1.49e-05,90.435,70
7tUSJY4nsDBJTjd1UXKRsT,Part of Your World,Jodi Benson;Disney,disney,0.274,0.144,0.302,0.92,0.000388,61.551,70
4OgwXdylh75fHfwUzJTUqg,Rockstar,Ilkay Sencan;Dynoro,house,0.771,0.826,0.185,0.142,0.03,100.012,70
1Hv1VTm8zeOeybub15mA2R,Smooth Operator - Single Version,Sade,british,0.734,0.58,0.962,0.238,0.0006,119.336,70
46jLy47W8rkf8rEX04gMKB,Wherever I Go,OneRepublic,piano,0.552,0.689,0.349,0.0915,0.0,99.961,70
5fdhThPDe6jQQDqCyWrdAn,Jolene,Dolly Parton,country,0.674,0.537,0.809,0.566,0.0,110.578,70
7vF3xkCMvZjAe2nTWY0uQZ,Made For You,Jake Owen,country,0.581,0.441,0.337,0.77,2.75e-05,82.125,70
79qxwHypONUt3AFq0WPpT9,Rainbow,Kacey Musgraves,country,0.581,0.197,0.349,0.88,0.0,130.367,70
6Uy6K3KdmUdAfelUp0SeXn,Brave,Sara Bareilles,acoustic,0.551,0.836,0.758,0.00502,2.1e-05,185.063,70
0OWZFobGSIW9GrSlQ9C5pc,Marry Me,Thomas Rhett,country,0.333,0.412,0.474,0.0977,0.0,85.028,70
1PAgmT6YqGhd6zT9kN9gIo,Hero,Enrique Iglesias,latin,0.346,0.641,0.159,0.136,8.4e-06,77.281,70
4Y7eqYTpV7fQxpYj1isN2F,Black Hole,We Came As Romans;Caleb Shomo,metal,0.48,0.958,0.385,2.45e-05,0.0,110.05,70
4sCSUQnWQ6HJsOMjfPicdn,Danza Kuduro,Don Omar;Lucenzo,latin,0.701,0.896,0.896,0.0866,0.0,130.067,70
3iWOZkQNDekZQqkiJqqeGy,Say It Right - Sped Up Remix,Nelly Furtado;Speed Radio,latin,0.849,0.941,0.765,0.0269,0.00717,134.479,70
69Kzq3FMkDwiSFBQzRckFD,This Night Has Opened My Eyes - 2011 Remaster,The Smiths,punk,0.696,0.628,0.701,0.00102,0.428,100.038,70
55mJleti2WfWEFNFcBduhc,Schism,TOOL,metal,0.567,0.714,0.191,0.0012,0.417,107.441,70
2A6yzRGMgSQCUapR2ptm6A,True Colors,Cyndi Lauper,disco,0.397,0.207,0.268,0.701,3.07e-05,171.282,70
11qh54D0PKkBwelpDxxiEU,Girl Crush,Little Big Town,country,0.5,0.225,0.355,0.842,0.0,173.788,70
0qt5f5EL92o8Snzopsv0en,Geronimo,Sheppard,folk,0.705,0.78,0.457,0.456,0.00152,142.028,70
064SVQsmWl5EF0zahmzkQk,Let Your Love Flow,The Bellamy Brothers,country,0.679,0.553,0.946,0.0611,7.16e-06,109.071,70
2S8UMuLJ0z8agFgFGJ6Ztt,GOOD TIME,Niko Moon,country,0.802,0.59,0.687,0.0874,0.0,138.084,70
5Ne1q9Hv3l2NHBA3Agt8WT,Wave of You,Surfaces,soul,0.695,0.656,0.346,0.057,0.0,90.986,70
2DRMuw0U0QbkVQxWxdJV3M,Water Under the Bridge,Adele,soul,0.59,0.833,0.538,0.0142,5.4e-06,94.963,70
7jhxagwOk9y1HC5ciRfmkQ,Invincible (feat. Daniel Caesar),Omar Apollo;Daniel Caesar,soul,0.555,0.474,0.262,0.224,0.00426,134.89,70
1fQaoh3imrMunWVZh5kf90,Shepherd of Fire,Avenged Sevenfold,metal,0.576,0.906,0.211,0.000332,0.0614,127.935,70
2p5THyuNwpJ9c7ex3TN383,Nowesind,Jacob David,piano,0.304,0.0902,0.318,0.903,0.907,114.487,70
1vMGIZbIkpaLSagdF2ygcV,Music Sounds Better with You,NEIL FRANCES,soul,0.927,0.525,0.778,0.274,0.238,118.023,70
1dcNEEtODRVZEevQ20Cgmy,Nangangamba,Zack Tabudlo,acoustic,0.62,0.547,0.208,0.112,0.0,98.032,70
2rizacJSyD9S1IQUxUxnsK,All We Know,The Chainsmokers;Phoebe Ryan,house,0.662,0.586,0.296,0.097,0.00272,90.0,70
2C2TGgFzrTRIOdQS1vUN5h,Ginza,J Balvin,latino,0.73,0.809,0.825,0.208,0.0013,101.965,70
3wNNbf63xkxw9rIVWtFy7a,Stand Up (From Harriet),Cynthia Erivo,soul,0.616,0.32,0.177,0.268,0.0,80.02,70
10ImcQk9tihY1EKMDIbvXJ,To Be Loved,Adele,soul,0.356,0.176,0.289,0.843,0.0,170.425,70
1vnnXMrBeEWiRg3YCMCjQq,Despacito - Remix,Luis Fonsi;Daddy Yankee;Justin Bieber,latin,0.649,0.798,0.857,0.226,0.0,177.899,70
4WZ3liyYz5ZzDcL4ibAuOi,Grand,Kane Brown,country,0.583,0.856,0.48,0.00484,0.0,168.053,70
4TnUKixNWMfajncgdSwFoi,Amarillo By Morning,George Strait,country,0.606,0.361,0.621,0.264,3.39e-05,121.059,70
2yi7HZrBOC4bMUSTcs4VK6,"Do You Want to Build a Snowman? - From ""Frozen""/Soundtrack Version",Kristen Bell;Agatha Lee Monn;Katie Lopez,disney,0.306,0.121,0.166,0.85,0.000176,174.053,70
1kiNatIrwDusOZfR29W0LJ,Man in the Mirror - 2012 Remaster,Michael Jackson,soul,0.808,0.812,0.269,0.52,7.91e-05,100.331,70
6i4Qi1mJxXjqNIL9HfJhRs,Civil War,Guns N' Roses,metal,0.336,0.787,0.383,0.0793,0.0648,140.003,70
66tkDkPsznE5zIHNt4QkXB,Tieduprightnow,Parcels,soul,0.863,0.533,0.738,0.291,0.00126,102.025,70
1zusIxNqJu8i4g6P6hJ2Qa,Mercy,Duffy,british,0.793,0.859,0.964,0.266,0.000356,129.911,70
1N3dZ7TTWO6VcD4Y3hHYLZ,Try Everything,Shakira,latin,0.705,0.609,0.476,0.0257,0.0,115.474,70
7azo4rpSUh8nXgtonC6Pkq,Thriller,Michael Jackson,soul,0.764,0.887,0.72,0.0816,0.00011,118.427,70
19gCnDoMbugHhF7eMpLpe1,Honesty,Pink Sweat$,soul,0.66,0.139,0.312,0.964,1.1e-05,79.975,70
2qpacEyFxmbxCpIEqZkqvC,You Are the Right One,Sports,soul,0.659,0.594,0.851,0.162,0.846,100.033,70
0HKD13PLq2WicViBBhSrOl,Out Of Reach,Gabrielle,british,0.51,0.48,0.496,0.503,0.0,182.862,70
2ISSQPb9LHHiV6ng2NXosL,Beautiful Now,Zedd;Jon Bellion,house,0.628,0.833,0.56,0.0079,1.48e-05,128.003,70
29wJiSQcze8HEmxkUQykyp,Carrie,Europe,metal,0.455,0.487,0.139,0.114,2.43e-06,136.482,70
44uOreAESeRIBaxkuCW4wN,Sleep On The Floor,The Lumineers,folk,0.389,0.431,0.275,0.249,0.0,142.14,70
0YNtAadZvKBBEFARtfoCV8,Compass,The Neighbourhood,alternative,0.7,0.82,0.667,0.238,0.318,109.998,70
26PwuMotZqcczKLHi4Htz3,Redemption Song,Bob Marley & The Wailers,reggae,0.671,0.256,0.694,0.608,0.0,115.871,70
6jmTHeoWvBaSrwWttr8Xvu,I Mean It (feat. Remo),G-Eazy;Remo,indie,0.712,0.562,0.142,0.125,0.0,140.0,70
5PjdC2gMATetx5xdnwGUu7,i wanna be your girlfriend,girl in red,indie-pop,0.541,0.382,0.343,0.0215,0.000836,155.901,70
2n9ylYiF7urpXo36qBwr3g,Mera Dil Bhi Kitna Pagal Hai - Recreated Version,Stebin Ben,pop,0.601,0.733,0.375,0.333,1.73e-06,94.017,70
4roFMBSQp7W4fYVxKMmhA5,Junoon,Mitraz,pop,0.607,0.593,0.211,0.2,0.0,107.988,70
0kHyKhJMukHEPfeh8s7rdM,Born To Be Yours,Kygo;Imagine Dragons,house,0.688,0.688,0.451,0.3,0.0,114.011,70
6E9UwSfT80age2xknoMS7Y,"Tum Hi Aana (From ""Marjaavaan"")",Payal Dev;Jubin Nautiyal,pop,0.473,0.401,0.345,0.629,1.17e-05,90.076,70
5rAxhWcgFng3s570sGO2F8,A Place for My Head,Linkin Park,grunge,0.603,0.908,0.457,0.0144,0.0,133.063,70
6MJUCumnQsQEKbCy28tbCP,Adictiva,Daddy Yankee;Anuel AA,latino,0.788,0.771,0.701,0.291,5.62e-05,99.038,70
3HiobOOpSpMsi95WBKPBYk,Hamari Adhuri Kahani (Title Track),Jeet Gannguli;Arijit Singh,pop,0.223,0.359,0.193,0.845,0.0,73.059,70
